Modulo;Data;Funcao;Status;Descricao
VBA;08/02/2021 15:49:35;AUTOMAÇÃO HIDROVIAS - HIDRO;Processando;INICIANDO PROCESSAMENTO GERAL
VBA;08/02/2021 15:49:35;Move_Pendentes;Processando;Iniciando Processamento de Arquivos
VBA;08/02/2021 15:49:35;Move_Pendentes;Processando;Movendo Arquivos para a pasta Pendentes
VBA;08/02/2021 15:49:35;Move_Pendentes;Processando;Movendo Arquivo PASTA 13-hidro tup - 08-02.xlsx
VBA;08/02/2021 15:49:35;Move_Pendentes;Falha;76 - Caminho não localizado
VBA;08/02/2021 15:49:35;Move_Pendentes;Falha;76 - Caminho não localizado
VBA;08/02/2021 15:49:35;Move_Pendentes;Falha;52 - Nome ou número de arquivo incorreto
VBA;08/02/2021 15:49:35;ABRE_ARQUIVOS;Processando;MOVENDO ARQUIVOS PARA A PASTA PENDENTES
VBA;08/02/2021 15:49:35;IMPORTA_DADOS;Processando;IMPORTANDO INFORMAÇÕES DO ARQUIVO [C:\PROJETOS\GOBI\COFCO\2021\HIDRO3\PENDENTES\PASTA 13-hidro tup - 08-02.xlsx]
VBA;08/02/2021 15:49:39;IMPORTA_DADOS;Processando;COPIANDO INFORMAÇÕES DA PLANILHA [ETC_Expedição_Hidro]
VBA;08/02/2021 15:49:41;IMPORTA_DADOS;Sucesso;COPIANDO INFORMAÇÕES DA PLANILHA [ETC_Expedição_Hidro]
VBA;08/02/2021 15:49:41;IMPORTA_DADOS;Processando;COPIANDO INFORMAÇÕES DA PLANILHA [TUP_Recepção_Hidro]
VBA;08/02/2021 15:49:43;IMPORTA_DADOS;Sucesso;COPIANDO INFORMAÇÕES DA PLANILHA [TUP_Recepção_Hidro]
VBA;08/02/2021 15:49:44;IMPORTA_DADOS;Processando;EFETUANDO AJUSTES NA PLANILHA
VBA;08/02/2021 15:49:44;IMPORTA_DADOS;Processando;ATUALIZANDO PIVOT TABLES
VBA;08/02/2021 15:49:44;IMPORTA_DADOS;Sucesso;ATUALIZANDO PIVOT TABLES
VBA;08/02/2021 15:49:44;IMPORTA_DADOS;Sucesso;IMPORTANDO INFORMAÇÕES DO ARQUIVO [C:\PROJETOS\GOBI\COFCO\2021\HIDRO3\PENDENTES\PASTA 13-hidro tup - 08-02.xlsx]
VBA;08/02/2021 15:49:44;IMPORTA_DADOS;Sucesso;Não Existem dados para Recepção
VBA;08/02/2021 15:49:45;GERA_FERRO;Processando;Gerando PLANILHA PARA O CNPJ [06315338016546]
VBA;08/02/2021 15:49:45;MONTA_LAYOUT_FERRO;Processando;Gerando modelo de layout FERRO
VBA;08/02/2021 15:49:47;MONTA_LAYOUT_FERRO;Sucesso;Gerando modelo de layout Transbordo
VBA;08/02/2021 15:49:53;GERA_FERRO;Sucesso;Gerando PLANILHA PARA O CNPJ [06315338016546]
VBA;08/02/2021 15:49:57;ABRE_ARQUIVOS;Sucesso;MOVENDO ARQUIVOS PARA A PASTA PENDENTES
VBA;08/02/2021 15:49:57;AUTOMAÇÃO HIDROVIAS - HIDRO;Sucesso;FINALIZANDO PROCESSAMENTO GERAL
