Modulo;Data;Funcao;Status;Descricao
VBA;02/02/2021 08:54:30;MONTA_LAYOUT_FILEUP;Sucesso;Gerando modelo de layout FILEUP
VBA;02/02/2021 08:54:34;GERA_FILEUP;Processando;Gerando PLANILHA PARA O CNPJ [06315338016970]
VBA;02/02/2021 08:54:34;MONTA_LAYOUT_FILEUP;Processando;Gerando modelo de layout FILEUP
VBA;02/02/2021 08:54:36;MONTA_LAYOUT_FILEUP;Sucesso;Gerando modelo de layout FILEUP
VBA;02/02/2021 08:54:40;GERA_FILEUP;Processando;Gerando PLANILHA PARA O CNPJ [06315338018670]
VBA;02/02/2021 08:54:40;MONTA_LAYOUT_FILEUP;Processando;Gerando modelo de layout FILEUP
VBA;02/02/2021 08:54:42;MONTA_LAYOUT_FILEUP;Sucesso;Gerando modelo de layout FILEUP
VBA;02/02/2021 08:54:46;GERA_FILEUP;Processando;Gerando PLANILHA PARA O CNPJ [29332398000498]
VBA;02/02/2021 08:54:46;MONTA_LAYOUT_FILEUP;Processando;Gerando modelo de layout FILEUP
VBA;02/02/2021 08:54:47;MONTA_LAYOUT_FILEUP;Sucesso;Gerando modelo de layout FILEUP
VBA;02/02/2021 08:54:50;GERA_FILEUP;Processando;Gerando PLANILHA PARA O CNPJ [29332398000498]
VBA;02/02/2021 08:54:50;IMPORTA_DADOS;Sucesso;Não Existem dados para Expedição
VBA;02/02/2021 08:54:53;ABRE_ARQUIVOS;Sucesso;MOVENDO ARQUIVOS PARA A PASTA PENDENTES
VBA;02/02/2021 08:54:53;AUTOMAÇÃO HIDROVIAS - HIDRO;Sucesso;FINALIZANDO PROCESSAMENTO GERAL
